Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12544,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004,Shooter,Bandai Namco Games,0.03,0.02,0,0.01,0.06
12545,Darksiders II,XOne,2015,Action,Nordic Games,0.03,0.02,0,0.01,0.06
12546,Rapala Pro Fishing,GBA,2004,Sports,Zoo Digital Publishing,0.04,0.02,0,0,0.06
12547,Create,PC,2010,Action,Electronic Arts,0.04,0.01,0,0.01,0.06
12548,Guilty Gear X: Advance Edition,GBA,2002,Fighting,Sammy Corporation,0.04,0.02,0,0,0.06
12549,Impossible Mission,PSP,2007,Platform,System 3 Arcade Software,0,0.04,0,0.02,0.06
12550,Zoo Tycoon 2,PC,2004,Strategy,Microsoft Game Studios,0,0.05,0,0.01,0.06
12551,Fate/Tiger Colosseum Upper,PSP,2008,Fighting,Capcom,0,0,0.06,0,0.06
12552,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,DS,2009,Misc,Rocket Company,0,0,0.06,0,0.06
12553,Rooms: The Main Building,Wii,2010,Adventure,Hudson Soft,0.06,0,0,0,0.06
12554,Theresia...,DS,2008,Adventure,Arc System Works,0.06,0,0,0,0.06
12555,Pop Cutie! Street Fashion Simulation,DS,2008,Simulation,Tecmo Koei,0.06,0,0,0,0.06
12556,Top Gun: Hard Lock,X360,2012,Action,505 Games,0.03,0.02,0,0,0.06
12557,JoJo's Bizarre Adventure: All Star Battle,N3DS,2012,Fighting,Take-Two Interactive,0.06,0,0,0,0.06
12558,Carol Vorderman's Sudoku,PSP,2006,Puzzle,Xplosiv,0.05,0,0,0.01,0.06
12559,Ford Racing 3,GBA,2005,Racing,Zoo Digital Publishing,0.04,0.02,0,0,0.06
12560,Genkai Tokki: Moero Crystal,PSV,2015,Role-Playing,Compile Heart,0,0,0.06,0,0.06
12561,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,2006,Misc,Irem Software Engineering,0,0,0.06,0,0.06
12562,Disney Planes Fire & Rescue,Wii,2014,Action,Disney Interactive Studios,0,0.05,0,0,0.06
12563,FIFA 15,PS3,2014,Sports,Electronic Arts,0.57,3.14,0.04,1.07,4.82
12564,Satisfashion,DS,2010,Misc,Destineer,0.06,0,0,0,0.06
12565,World Soccer Winning Eleven 9 (US sales),PSP,2005,Sports,Konami Digital Entertainment,0.05,0,0,0,0.06
12566,Winning Post 4 Maximum,PS2,2000,Sports,Tecmo Koei,0,0,0.06,0,0.06
12567,Oddworld: Munch's Oddysee,GBA,2003,Platform,THQ,0.04,0.02,0,0,0.06
12568,Match 3 Madness,DS,2010,Puzzle,Foreign Media Games,0,0.05,0,0.01,0.06
12569,Exhibition Volume 5,XB,2004,Misc,Microsoft Game Studios,0.04,0.01,0,0,0.06
12570,Record of Lodoss War: Eiyuu Sensou,SCD,1994,Role-Playing,Sega,0,0,0.06,0,0.06
12571,DuckTales: Remastered,WiiU,2013,Action,Capcom,0.05,0,0,0,0.06
12572,LEGO Batman: The Videogame,PC,2008,Action,Warner Bros. Interactive Entertainment,0.02,0.03,0,0.01,0.06
12573,Atelier Sophie: The Alchemist of the Mysterious Book,PSV,2015,Role-Playing,Tecmo Koei,0,0,0.06,0,0.06
12574,Starry ? Sky: In Summer,PSP,2010,Misc,Asgard,0,0,0.06,0,0.06
12575,Imagine: Resort Owner,DS,2010,Strategy,Ubisoft,0.05,0,0,0,0.06
12576,Pro Yakyuu Netsu Star 2007,PS2,2007,Sports,Bandai Namco Games,0,0,0.06,0,0.06
12577,Klonoa Beach Volleyball,PS,2002,Sports,Bandai Namco Games,0.03,0.02,0,0,0.06
12578,Melty Blood: Actress Again,PS2,2009,Fighting,Ecole,0,0,0.06,0,0.06
12579,TrackMania Turbo,XOne,2016,Action,Ubisoft,0.02,0.03,0,0,0.06
12580,Izuna 2: The Unemployed Ninja Returns,DS,2007,Role-Playing,Success,0.05,0,0,0,0.06
12581,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Action,Konami Digital Entertainment,0.05,0,0,0,0.06
12582,Centipede: Infestation,Wii,2011,Shooter,Atari,0.06,0,0,0,0.06
12583,Mercury Meltdown,PSP,2006,Action,Atari,0.05,0.01,0,0.01,0.06
12584,Call of Duty: Advanced Warfare,PS3,2014,Shooter,Activision,1.54,1.94,0.19,0.77,4.45
12585,3D Lemmings,PS,1995,Puzzle,Psygnosis,0.03,0.02,0,0,0.06
12586,Hi Hi Puffy AmiYumi: Kaznapped,GBA,2005,Action,D3Publisher,0.04,0.02,0,0,0.06
12587,FIFA Soccer 07,DS,2006,Sports,Electronic Arts,0.05,0.01,0,0,0.06
12588,Resident Evil - Code: Veronica X,GC,2003,Action,Capcom,0.05,0.01,0,0,0.06
12589,Broken Sword: The Shadow of the Templars,GBA,2002,Adventure,BAM! Entertainment,0.04,0.02,0,0,0.06
12590,Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,0.05,0,0,0,0.06
12591,Summon Night 6: Lost Borders,PSV,2016,Action,Bandai Namco Games,0,0,0.06,0,0.06
12592,Tenchi Muyou! Ryoukouki Gokuraku,SAT,1995,Adventure,Yumedia,0,0,0.06,0,0.06
12593,Kelly Slater's Pro Surfer,GC,2002,Sports,Activision,0.05,0.01,0,0,0.06
12594,Jacqueline Wilson's Tracy Beaker: The Game,DS,2009,Misc,P2 Games,0,0.05,0,0,0.06
12595,Sacred 3,X360,2014,Role-Playing,Deep Silver,0.03,0.03,0,0.01,0.06
12596,I Am In The Movie,PSP,2012,Simulation,Bandai Namco Games,0,0,0.06,0,0.06
12597,Doraemon: Nobita no Uchuu Eiyuuki,N3DS,2015,Action,FuRyu,0,0,0.06,0,0.06
12598,Trapt,PS2,2005,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06
12599,Jewel Legends: Tree of Life,DS,2011,Puzzle,Rising Star Games,0,0.05,0,0.01,0.06
12600,Splat Renegade Paintball,XB,2005,Sports,Take-Two Interactive,0.04,0.01,0,0,0.06
12601,Zendoku,DS,2007,Puzzle,Eidos Interactive,0.05,0,0,0,0.06
12602,Metal Max 4: Gekkou no Diva,N3DS,2013,Role-Playing,Kadokawa Shoten,0,0,0.06,0,0.06
12603,Jumper: Griffin's Story,X360,2008,Action,Eidos Interactive,0.05,0,0,0,0.06
12604,Worms 3D,XB,2003,Strategy,Sega,0.04,0.01,0,0,0.06
12605,pro evolution soccer 2011,PC,2010,Sports,Konami Digital Entertainment,0,0.05,0,0.01,0.06
12606,Crazy Chicken: Pharaoh's Treasure,DS,2007,Puzzle,Phenomedia,0.05,0,0,0,0.06
12607,Arcana Heart 3,PSV,2014,Fighting,Arc System Works,0.03,0,0.02,0.01,0.06
12608,Magi: Aratanaru Sekai,N3DS,2014,Role-Playing,Bandai Namco Games,0,0,0.06,0,0.06
12609,PoPoLoCrois,PSP,2005,Role-Playing,Ignition Entertainment,0.05,0,0,0,0.06
12610,Mahouka Koukou no Rettousei: Out of Order,PSV,2014,Adventure,Bandai Namco Games,0,0,0.06,0,0.06
12611,Dragon Rage,PS2,2001,Shooter,3DO,0.03,0.02,0,0.01,0.06
12612,Lord of Magna: Maiden Heaven,N3DS,2014,Role-Playing,Marvelous Entertainment,0,0,0.06,0,0.06
12613,Dig Dug: Digging Strike,DS,2005,Puzzle,Atari,0.05,0,0,0,0.06
12614,Dance Sensation!,Wii,2010,Misc,Majesco Entertainment,0.06,0,0,0,0.06
12615,Brave: A Warrior's Tale,Wii,2009,Action,SouthPeak Games,0.05,0,0,0,0.06
12616,Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,N3DS,2016,Action,Bandai Namco Games,0,0,0.06,0,0.06
12617,Raw Danger! (JP sales),PS2,2006,Action,505 Games,0,0,0.06,0,0.06
12618,Archer Maclean Presents: Pool Paradise,PS2,2004,Sports,Ignition Entertainment,0.03,0.02,0,0.01,0.06
12619,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006,Misc,Nintendo,0,0,0.06,0,0.06
12620,Winx Club: Mission Enchantix,DS,2008,Adventure,Konami Digital Entertainment,0.03,0.02,0,0,0.06
12621,Petz Bunnyz Bunch,DS,2011,Simulation,Ubisoft,0.05,0,0,0,0.06
12622,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007,Shooter,THQ,0.01,0.04,0,0.01,0.06
12623,Backyard Skateboarding 2006,GBA,2004,Sports,Atari,0.04,0.02,0,0,0.06
12624,Tron 2.0: Killer App,XB,2004,Action,Disney Interactive Studios,0.04,0.01,0,0,0.06
12625,Steins;Gate: Hiyoku Renri no Darling,PSP,2012,Action,5pb,0,0,0.06,0,0.06
12626,Captain America: Super Soldier,Wii,2011,Action,Sega,0.05,0,0,0,0.06
12627,Gegege no Kitarou: Youkai Daigekisen,DS,2008,Action,Bandai Namco Games,0,0,0.06,0,0.06
12628,Emblem of Gundam,DS,2008,Strategy,Bandai Namco Games,0,0,0.06,0,0.06
12629,The Fast and the Furious,PS2,2006,Racing,Bandai Namco Games,0.03,0.02,0,0.01,0.06
12630,Gem Smashers,Wii,2011,Platform,Crave Entertainment,0.05,0,0,0,0.06
12631,Watch Dogs,PS3,2014,Action,Ubisoft,0.56,0.89,0.1,0.37,1.93
12632,G-Police: Weapons of Justice,PS,1999,Action,Psygnosis,0.03,0.02,0,0,0.06
12633,Killing Zone,PS,1996,Fighting,Acclaim Entertainment,0.03,0.02,0,0,0.06
12634,All Kamen Rider: Rider Generation 2,PSP,2012,Action,Bandai Namco Games,0,0,0.06,0,0.06
12635,Policenauts,3DO,1995,Adventure,Konami Digital Entertainment,0,0,0.06,0,0.06
12636,Adventures of Lolo,NES,1989,Puzzle,HAL Laboratory,0.06,0,0,0,0.06
12637,Quiz! Hexagon II,DS,2010,Misc,Bandai Namco Games,0,0,0.06,0,0.06
12638,Destiny,PS3,2014,Shooter,Activision,0.67,0.66,0.12,0.27,1.73
12639,Call of Duty: The War Collection,X360,2010,Shooter,Activision,0.05,0,0,0,0.06
12640,Warriors Orochi 2,X360,2008,Action,Tecmo Koei,0.04,0,0.01,0,0.06
12641,The History Channel: Battle for the Pacific,X360,2007,Shooter,Activision,0.05,0,0,0,0.06
12642,Racing Gears Advance,GBA,2004,Racing,Zoo Digital Publishing,0.04,0.02,0,0,0.06
12643,Jewel Master: Cradle of Persia,DS,2012,Puzzle,Rising Star Games,0,0.05,0,0.01,0.06
12644,Project Setsuna,PS4,2016,Role-Playing,Square Enix,0,0,0.06,0,0.06
12645,Syphon Filter: Logan's Shadow,PS2,2010,Shooter,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06
12646,NTRA Breeders' Cup World Thoroughbred Championships,XB,2005,Simulation,Bethesda Softworks,0.04,0.01,0,0,0.06
12647,Tiger Woods PGA Tour 08,DS,2007,Sports,Electronic Arts,0.05,0,0,0,0.06
12648,Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,2008,Misc,Paon,0,0,0.06,0,0.06
12649,Tanjou S Debut,SAT,1996,Simulation,NEC Interchannel,0,0,0.06,0,0.06
12650,Nendoroid Generation,PSP,2012,Role-Playing,Bandai Namco Games,0,0,0.06,0,0.06
12651,Brave: A Warrior's Tale,X360,2009,Action,SouthPeak Games,0.05,0.01,0,0,0.06
12652,Pop'n TwinBee: Rainbow Bell Adventure,SNES,1993,Platform,Konami Digital Entertainment,0,0,0.06,0,0.06
12653,Honeycomb Beat,DS,2006,Puzzle,Konami Digital Entertainment,0.05,0,0,0,0.06
12654,Broken Helix,PS,1997,Action,Konami Digital Entertainment,0.03,0.02,0,0,0.06
12655,The Saboteur,PC,2009,Action,Electronic Arts,0,0.05,0,0.01,0.06
12656,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,2010,Role-Playing,Marvelous Interactive,0,0,0.06,0,0.06
12657,Myst III: Exile,XB,2002,Adventure,Ubisoft,0.04,0.01,0,0,0.06
12658,Warriors: Legends of Troy,X360,2011,Action,Tecmo Koei,0,0.04,0.01,0.01,0.06
12659,Hajime no Ippo Portable: Victorious Spirits,PSP,2007,Fighting,Grand Prix Games,0,0,0.06,0,0.06
12660,Nanostray,DS,2005,Shooter,Majesco Entertainment,0.05,0,0,0,0.06
12661,CMT Presents: Karaoke Revolution Country,PS2,2006,Misc,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06
12662,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007,Fighting,Takara Tomy,0,0,0.06,0,0.06
12663,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,DS,2008,Role-Playing,Square Enix,0,0,0.06,0,0.06
12664,Vitamin X to Z,PSP,2011,Adventure,D3Publisher,0,0,0.06,0,0.06
12665,Fatal Frame,XB,2002,Action,Tecmo Koei,0.04,0.01,0,0,0.06
12666,Flip's Twisted World,Wii,2010,Platform,Unknown,0.05,0,0,0,0.06
12667,Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006,Shooter,Ubisoft,0.03,0.02,0,0.01,0.06
12668,Urban Chaos: Riot Response,PS2,2006,Shooter,Eidos Interactive,0.03,0.02,0,0.01,0.06
12669,Generation of Chaos,PSP,2005,Role-Playing,Midas Interactive Entertainment,0.05,0,0,0,0.06
12670,Teenage Mutant Ninja Turtles II: Back from the Sewers,GB,1991,Action,Konami Digital Entertainment,0,0,0.06,0,0.06
12671,Gormiti: The Lords of Nature!,DS,2010,Adventure,Konami Digital Entertainment,0.05,0,0,0,0.06
12672,The Sims 2: University,PC,2005,Simulation,Electronic Arts,0.01,0.04,0,0.01,0.06
12673,Pucca Power Up,DS,2011,Platform,Rising Star Games,0.04,0.02,0,0,0.06
12674,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0,0,0.06
12675,MLB Power Pros 2008,DS,2008,Sports,Take-Two Interactive,0.05,0,0,0,0.06
12676,Real Soccer 2009,DS,2008,Sports,Ubisoft,0.05,0,0,0,0.06
12677,World Championship Athletics,Wii,2009,Sports,DTP Entertainment,0.04,0.01,0,0,0.06
12678,The Amazing Spider-Man 2 (2014),WiiU,2014,Action,Activision,0.03,0.02,0,0,0.06
12679,Yomawari,PSV,2015,Adventure,Nippon Ichi Software,0,0,0.06,0,0.06
12680,Real Bout Garou Densetsu Special: Dominated Mind,PS,1998,Fighting,SNK,0,0,0.05,0,0.06
12681,Jumble Madness,DS,2009,Puzzle,Destineer,0.06,0,0,0,0.06
12682,Far Cry 4,PS3,2014,Shooter,Ubisoft,0.33,0.79,0.08,0.23,1.44
12683,Sumikko Gurashi: Mura o Tsukurundesu,N3DS,2016,Misc,Nippon Columbia,0,0,0.06,0,0.06
12684,Harry Potter and the Sorcerer's Stone,PC,2001,Action,Electronic Arts,0.01,0.04,0,0.01,0.06
12685,Minna no Sukkiri,PSP,2009,Sports,Sony Computer Entertainment,0,0,0.06,0,0.06
12686,Scurge: Hive,DS,2006,Action,SouthPeak Games,0.05,0,0,0,0.06
12687,Catwoman,XB,2004,Action,Electronic Arts,0.04,0.01,0,0,0.06
12688,Murdered: Soul Suspect,PC,2014,Action,Square Enix,0,0.05,0,0.01,0.06
12689,Romance of the Three Kingdoms 13,PS4,2015,Action,Tecmo Koei,0.01,0,0.05,0,0.06
12690,Noddy in Toyland,DS,2011,Misc,GSP,0,0.05,0,0.01,0.06
12691,Aquarium by DS,DS,2008,Simulation,Mercury Games,0.05,0,0,0,0.06
12692,Utawarerumono: Itsuwari no Kamen,PS4,2015,Adventure,Aqua Plus,0,0,0.06,0,0.06
12693,Ride to Hell,X360,2013,Racing,Deep Silver,0.04,0.01,0,0,0.06
12694,Burning Rangers,SAT,1998,Platform,Sega,0,0,0.06,0,0.06
12695,Mana Khemia: Alchemists of Al-Revis,PS2,2007,Role-Playing,Nippon Ichi Software,0.03,0.02,0,0.01,0.06
12696,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,2010,Action,Takara Tomy,0,0,0.06,0,0.06
12697,Interplay Sports Baseball 2000,PS,1999,Sports,Interplay,0.03,0.02,0,0,0.06
12698,Zone of the Enders: The Fist of Mars,GBA,2001,Role-Playing,Konami Digital Entertainment,0.04,0.02,0,0,0.06
12699,Animorphs: Shattered Reality,PS,2000,Action,Infogrames,0.03,0.02,0,0,0.06
12700,Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992,Fighting,Konami Digital Entertainment,0,0,0.06,0,0.06
12701,Eikan wa Kimini 2002: Koshien no Kodou,PS2,2002,Sports,DigiCube,0,0,0.06,0,0.06
12702,PopStar Guitar,Wii,2008,Misc,Midway Games,0.03,0.03,0,0.01,0.06
12703,Mirror's Edge,PC,2009,Platform,Electronic Arts,0,0.05,0,0.01,0.06
12704,Blade Dancer: Lineage of Light,PSP,2006,Role-Playing,Atari,0.05,0,0,0,0.06
12705,Terminator 3: Rise of the Machines,GBA,2003,Action,Atari,0.04,0.02,0,0,0.06
12706,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006,Misc,Sega,0,0,0.06,0,0.06
12707,Madden NFL 15,PS3,2014,Sports,Electronic Arts,1.07,0.15,0,0.19,1.41
12708,G1 Jockey 2,PS2,2000,Sports,Tecmo Koei,0,0,0.06,0,0.06
12709,Mobile Ops: The One Year War,X360,2008,Simulation,Bandai Namco Games,0,0,0.06,0,0.06
12710,Constantine,XB,2005,Action,SCi,0.04,0.01,0,0,0.06
12711,Chaos Rings III,PSV,2014,Role-Playing,Square Enix,0,0,0.06,0,0.06
12712,Tom Clancy's Splinter Cell: Double Agent,GC,2006,Action,Ubisoft,0.04,0.01,0,0,0.06
12713,Senritsu no Stratus,PSP,2011,Role-Playing,Konami Digital Entertainment,0,0,0.06,0,0.06
12714,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,DS,2009,Fighting,Takara Tomy,0,0,0.06,0,0.06
12715,Rhapsody: A Musical Adventure,DS,2008,Role-Playing,Nippon Ichi Software,0.05,0,0,0,0.06
12716,Titan Quest,PC,2006,Role-Playing,THQ,0.01,0.04,0,0.01,0.06
12717,Wantame Fortune Channel,DS,2007,Misc,Capcom,0,0,0.06,0,0.06
12718,Evangelion: Jo,PSP,2009,Action,Bandai Namco Games,0,0,0.06,0,0.06
12719,Bleach: Blade Battlers 2nd,PS2,2007,Fighting,Sony Computer Entertainment,0,0,0.06,0,0.06
12720,Samurai Jack: The Shadow of Aku,PS2,2004,Action,Sega,0.03,0.02,0,0.01,0.06
12721,Kamen Rider Kabuto,PS2,2006,Action,Bandai Namco Games,0,0,0.06,0,0.06
12722,Men in Black The Series: Crashdown,PS,2001,Shooter,Infogrames,0.03,0.02,0,0,0.06
12723,Zero Divide,PS,1995,Fighting,Ocean,0.03,0.02,0,0,0.06
12724,FIFA Street,GC,2005,Sports,Electronic Arts,0.04,0.01,0,0,0.06
12725,Tsugunai: Atonement,PS2,2001,Role-Playing,Sony Computer Entertainment,0.02,0.01,0.02,0,0.06
12726,Rugby World Cup 2015,PS4,2015,Sports,Ubisoft,0,0.05,0,0.01,0.06
12727,Lost Kingdoms II,GC,2003,Role-Playing,Activision,0.04,0.01,0,0,0.06
12728,Aggressive Inline,GC,2002,Sports,Acclaim Entertainment,0.04,0.01,0,0,0.06
12729,Nights of Azure,PS4,2015,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06
12730,Dungeon Keeper 2,PC,1999,Action,Electronic Arts,0,0.05,0,0.01,0.06
12731,Viewtiful Joe: Red Hot Rumble,GC,2005,Action,Capcom,0.04,0.01,0,0,0.06
12732,The Lord of the Rings: The Battle for Middle-Earth II,X360,2006,Strategy,Electronic Arts,0,0.05,0,0.01,0.06
12733,Kaite Shabette Hajimeyou! Monster Farm DS,DS,2007,Role-Playing,Tecmo Koei,0,0,0.06,0,0.06
12734,Dungeon Explorer: Warriors of Ancient Arts,DS,2007,Role-Playing,Rising Star Games,0.05,0,0,0,0.06
12735,Pro Yaky? Spirits 2012,PSV,2012,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
12736,Assassin's Creed: Rogue,PS3,2014,Action,Ubisoft,0.46,0.62,0.06,0.23,1.37
12737,Point Blank DS (US sales),DS,2006,Shooter,Atari,0.05,0,0,0,0.06
12738,FIFA Soccer 06,DS,2005,Sports,Electronic Arts,0.05,0,0,0,0.06
12739,SD Gundam G Generation Wars,Wii,2009,Strategy,Bandai Namco Games,0,0,0.06,0,0.06
12740,Broken Sword II: The Smoking Mirror,PS,1997,Adventure,Sony Computer Entertainment,0.03,0.02,0,0,0.06
12741,Pump It Up: Exceed,PS2,2005,Misc,Mastiff,0.03,0.02,0,0.01,0.06
12742,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,2012,Action,Idea Factory,0,0,0.06,0,0.06
12743,Wreckless: ThE YaKuza MisSiOns,GC,2002,Racing,Activision,0.04,0.01,0,0,0.06
12744,Doki-Doki Universe,PSV,2013,Adventure,Sony Computer Entertainment,0.01,0.04,0,0.01,0.06
12745,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",PS2,2007,Misc,D3Publisher,0,0,0.06,0,0.06
12746,TOCA Race Driver 2: Ultimate Racing Simulator,PS2,2004,Racing,Codemasters,0.03,0.02,0,0.01,0.06
12747,Girls RPG: Cinderellife,N3DS,2012,Role-Playing,Level 5,0,0,0.06,0,0.06
12748,Dr. Muto,XB,2002,Platform,Midway Games,0.04,0.01,0,0,0.06
12749,Tom Clancy's Rainbow Six: Critical Hour,XB,2006,Shooter,Ubisoft,0.04,0.01,0,0,0.06
12750,Gothic 3,PC,2006,Role-Playing,JoWood Productions,0,0.05,0,0.01,0.06
12751,NBA 2K15,PS3,2014,Sports,Take-Two Interactive,0.86,0.27,0.02,0.22,1.36
12752,Scrabble Blast!,GBA,2005,Misc,Zoo Digital Publishing,0.04,0.01,0,0,0.06
12753,Dino Pets,DS,2009,Simulation,Avanquest,0.05,0,0,0,0.06
12754,Fate/Stay Night [Réalta Nua],PSV,2012,Adventure,Kadokawa Shoten,0,0,0.06,0,0.06
12755,The Mysterious Case of Dr. Jekyll and Mr. Hyde,DS,2010,Adventure,O-Games,0.02,0.03,0,0.01,0.06
12756,Gintama no Sugoroku,PSP,2013,Action,Bandai Namco Games,0,0,0.06,0,0.06
12757,Kid Fit Island Resort,Wii,2010,Sports,Avanquest,0.05,0,0,0,0.06
12758,The Lord of the Rings: Aragorn's Quest,PS2,2010,Action,Warner Bros. Interactive Entertainment,0.03,0.02,0,0.01,0.06
12759,Roogoo Twisted Towers,Wii,2009,Puzzle,SouthPeak Games,0.05,0,0,0,0.06
12760,Doraemon 4: Nobita to Toki no Okoku,SNES,1995,Platform,Epoch,0,0,0.06,0,0.06
12761,Myst,SAT,1994,Adventure,Sunsoft,0,0,0.06,0,0.06
12762,F1 2010,PC,2010,Racing,Codemasters,0,0.05,0,0.01,0.06
12763,Toaru Kagaku no Chou Denjihou,PSP,2011,Adventure,Kadokawa Shoten,0,0,0.06,0,0.06
12764,Starwinder: The Ultimate Space Race,PS,1996,Racing,Mindscape,0.03,0.02,0,0,0.06
12765,The Lost Chronicles of Zerzura,PC,2012,Adventure,DTP Entertainment,0,0.05,0,0.01,0.06
12766,Ski Region Simulator,PC,2011,Simulation,Excalibur Publishing,0,0.05,0,0.01,0.06
12767,Angelique Trois,PS2,2000,Adventure,Tecmo Koei,0,0,0.06,0,0.06
12768,Dreamer Series: Babysitter,DS,2009,Simulation,Deep Silver,0.05,0,0,0,0.06
12769,Diva Girls: Divas on Ice,DS,2009,Sports,505 Games,0.05,0,0,0,0.06
12770,Dance Dance Revolution: Mario Mix (JP sales),GC,2005,Simulation,Nintendo,0,0,0.05,0,0.06
12771,A-Train 6,PS2,2000,Strategy,Midas Interactive Entertainment,0,0,0.06,0,0.06
12772,Meitantei Conan: Tantei Ryoku Trainer,DS,2007,Misc,Bandai Namco Games,0,0,0.06,0,0.06
12773,MotoGP,GBA,2002,Racing,THQ,0.04,0.01,0,0,0.06
12774,ESPN International Winter Sports 2002,PS2,2002,Sports,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06
12775,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",DS,2009,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
12776,KimiKiss (ebKore+),PS2,2008,Adventure,Enterbrain,0,0,0.06,0,0.06
12777,Gold and Glory: The Road to El Dorado,PS,2000,Adventure,Ubisoft,0.03,0.02,0,0,0.06
12778,NBA Live 07,XB,2006,Sports,Electronic Arts,0.04,0.01,0,0,0.06
12779,Choro Q Marine: Q Boat,PS,1998,Racing,Takara,0,0,0.05,0,0.06
12780,GunPey,PSP,2006,Puzzle,Atari,0.05,0,0,0.01,0.06
12781,BattleBots: Beyond the BattleBox,GBA,2002,Action,Vivendi Games,0.04,0.01,0,0,0.06
12782,MX vs. ATV Supercross Encore,PS4,2015,Sports,Nordic Games,0,0.05,0,0.01,0.06
12783,Yuugen Gaisha Brave Company,N3DS,2011,Strategy,Bandai Namco Games,0,0,0.06,0,0.06
12784,Mighty Beanz: Pocket Puzzles,GBA,2004,Puzzle,Majesco Entertainment,0.04,0.01,0,0,0.06
12785,Ken to Mahou to Gakuen Mono. 3D,N3DS,2011,Role-Playing,Acquire,0,0,0.06,0,0.06
12786,History Great Empires: Rome,DS,2009,Strategy,Black Bean Games,0.05,0,0,0,0.06
12787,The King of Fighters '96,NG,1996,Fighting,SNK,0,0,0.06,0,0.06
12788,Friends: The One with All the Trivia,PS2,2005,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0,0.01,0.06
12789,Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008,Simulation,Creative Core,0,0,0.06,0,0.06
12790,Backyard NFL Football '08,PS2,2007,Sports,Atari,0.03,0.02,0,0.01,0.06
12791,Coraline,Wii,2009,Action,D3Publisher,0.05,0,0,0,0.06
12792,Gunbird,SAT,1995,Shooter,Atlus,0,0,0.06,0,0.06
12793,Imagine: Party Planner,DS,2009,Simulation,Ubisoft,0.05,0,0,0,0.06
12794,Dream C Club Portable,PSP,2010,Simulation,D3Publisher,0,0,0.06,0,0.06
12795,Tom Clancy's Rainbow Six 3,GC,2004,Shooter,Ubisoft,0.04,0.01,0,0,0.06
12796,Elemental Gearbolt,PS,1997,Shooter,Sony Computer Entertainment,0.03,0.02,0,0,0.06
12797,Space Chimps,DS,2008,Platform,Brash Entertainment,0.05,0,0,0,0.06
12798,Dark Souls II,PS3,2014,Role-Playing,Bandai Namco Games,0.4,0.36,0.4,0.17,1.32
12799,WWF Wrestlemania: The Arcade Game,PS,1995,Fighting,Acclaim Entertainment,0.03,0.02,0,0,0.06
12800,Handball 16,PS4,2015,Sports,Bigben Interactive,0,0.05,0,0.01,0.06
12801,Cabela's Big Game Hunter 2005 Adventures,GBA,2004,Sports,Activision,0.04,0.01,0,0,0.06
12802,Grand Kingdom,PS4,2015,Role-Playing,Nippon Ichi Software,0.02,0,0.03,0,0.06
12803,Mega Man 8 Anniversary Collector's Edition,SAT,1997,Platform,Capcom,0,0,0.06,0,0.06
12804,V-Rally 3,PS2,2002,Racing,Atari,0.03,0.02,0,0.01,0.06
12805,Nobunaga no Yabou: Souzou,PS4,2014,Strategy,Tecmo Koei,0,0,0.06,0,0.06
12806,Whiplash,XB,2003,Racing,Eidos Interactive,0.04,0.01,0,0,0.06
12807,GRID,NDS,2008,Racing,Codemasters,0.04,0.01,0,0,0.06
12808,Pro Yakyuu Famista 2011,N3DS,2011,Sports,Bandai Namco Games,0,0,0.06,0,0.06
